old_url,new_name
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-04-at-14.29.24-edited-1.png,wiki/legacy/2023-08-Screenshot-2023-08-04-at-14.29.24-edited-1.png
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-04-at-14.29.33-edited.png,wiki/legacy/2023-08-Screenshot-2023-08-04-at-14.29.33-edited.png
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-04-at-14.29.42-1024x923.png,wiki/legacy/2023-08-Screenshot-2023-08-04-at-14.29.42-1024x923.png
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-04-at-14.29.51-1024x923.png,wiki/legacy/2023-08-Screenshot-2023-08-04-at-14.29.51-1024x923.png
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-04-at-14.30.05-1024x923.png,wiki/legacy/2023-08-Screenshot-2023-08-04-at-14.30.05-1024x923.png
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-04-at-14.30.32-1024x923.png,wiki/legacy/2023-08-Screenshot-2023-08-04-at-14.30.32-1024x923.png
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-04-at-14.31.05-1024x923.png,wiki/legacy/2023-08-Screenshot-2023-08-04-at-14.31.05-1024x923.png
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-04-at-14.31.34-1024x923.png,wiki/legacy/2023-08-Screenshot-2023-08-04-at-14.31.34-1024x923.png
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-04-at-14.31.58-1024x923.png,wiki/legacy/2023-08-Screenshot-2023-08-04-at-14.31.58-1024x923.png
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-04-at-14.32.18-1024x923.png,wiki/legacy/2023-08-Screenshot-2023-08-04-at-14.32.18-1024x923.png
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-04-at-14.32.25-1024x923.png,wiki/legacy/2023-08-Screenshot-2023-08-04-at-14.32.25-1024x923.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-05-at-13.53.51.png,wiki/legacy/2022-07-Screenshot-2022-07-05-at-13.53.51.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-05-at-14.00.43.png,wiki/legacy/2022-07-Screenshot-2022-07-05-at-14.00.43.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-05-at-14.08.46.png,wiki/legacy/2022-07-Screenshot-2022-07-05-at-14.08.46.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-05-at-14.12.01.png,wiki/legacy/2022-07-Screenshot-2022-07-05-at-14.12.01.png
https://wiki.itldc.com/wp-content/uploads/2023/07/Screenshot-2023-07-12-at-15.36.54-1-622x1024.png,wiki/legacy/2023-07-Screenshot-2023-07-12-at-15.36.54-1-622x1024.png
https://wiki.itldc.com/wp-content/uploads/2023/07/Amnezia1-1-622x1024.jpg,wiki/legacy/2023-07-Amnezia1-1-622x1024.jpg
https://wiki.itldc.com/wp-content/uploads/2023/07/Screenshot-2023-07-12-at-13.39.23-622x1024.png,wiki/legacy/2023-07-Screenshot-2023-07-12-at-13.39.23-622x1024.png
https://wiki.itldc.com/wp-content/uploads/2023/07/Screenshot-2023-07-12-at-13.39.31-622x1024.png,wiki/legacy/2023-07-Screenshot-2023-07-12-at-13.39.31-622x1024.png
https://wiki.itldc.com/wp-content/uploads/2023/07/Screenshot-2023-07-12-at-13.39.39-1-622x1024.png,wiki/legacy/2023-07-Screenshot-2023-07-12-at-13.39.39-1-622x1024.png
https://wiki.itldc.com/wp-content/uploads/2023/07/Screenshot-2023-07-12-at-13.39.47-622x1024.png,wiki/legacy/2023-07-Screenshot-2023-07-12-at-13.39.47-622x1024.png
https://wiki.itldc.com/wp-content/uploads/2023/07/Screenshot-2023-07-12-at-13.39.53-622x1024.png,wiki/legacy/2023-07-Screenshot-2023-07-12-at-13.39.53-622x1024.png
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-08-at-11.49.37-977x1024.png,wiki/legacy/2023-08-Screenshot-2023-08-08-at-11.49.37-977x1024.png
